MiliSec,Iteration,#Alive,#Dead,#Steady,#Served,Avg#Steps,Avg#Steady,Avg#Stands_in_Focus,Avg#Stands_Visited,Avg#Queue_Deflected,Avg#Time_focused_in_Stand,Avg#Time_in_Stand,Avg#CloseContacts,Avg#DirectContacts
1616012058383,i0020_j0070,691,5401,266998,1376,297.67432698621144,115.16973079448456,0.3755745239658569,0.252462245567958,0.12311227839789889,1.5496629436597715,52.15370821999186,696.9548588312541,0.03775443204202233
1616012277009,i0025_j0010,704,5388,156161,1807,307.8887065003283,91.62376887721602,0.3386408404464872,0.32189757058437296,0.01674326986211425,1.1801448947270379,48.32578205609228,733.260833880499,0.06418253447143796
1616012501494,i0025_j0020,714,5378,169794,1805,307.66201575837164,95.65692711753118,0.35029546946815493,0.3238673670387393,0.026428102429415627,1.181578281625106,48.75473747772254,729.1027577150361,0.06631648063033486
1616012725661,i0025_j0030,740,5352,185846,1610,309.1108010505581,99.65594221930401,0.3181221273801707,0.2900525279054498,0.028069599474720947,1.1200822658173342,51.34818067410809,740.7782337491792,0.06155613919894944
1616012972092,i0025_j0040,755,5337,219095,1833,313.432534471438,105.42925147734734,0.3731122783978989,0.32698621142481943,0.04612606697307945,1.228355165764092,48.31860220012715,754.0262639527249,0.05860144451739987
1616013208827,i0025_j0050,699,5393,220710,1524,308.534963887065,107.67055154300722,0.35226526592252133,0.27954694681549574,0.07271831910702561,1.2828312474672576,51.342696119813645,743.1244254760342,0.053348653972422846
1616013446540,i0025_j0060,702,5390,248530,1589,306.64051214707814,112.96684175968483,0.39921208141825343,0.28726198292843075,0.11195009848982272,1.376635086039999,51.451977613106976,729.7250492449114,0.03611293499671701
1616013687694,i0025_j0070,686,5406,269340,1834,300.34487852921865,116.12458962573868,0.5118187787261983,0.3360144451739987,0.1758043335521996,1.6664607201832655,47.26209535795056,704.0914313854236,0.037097833223900194
1616013952779,i0030_j0010,748,5344,176557,1958,315.22291529875247,95.42350623768877,0.3767235718975706,0.35029546946815493,0.026428102429415627,1.1689735089834514,47.414137588719,759.5737032173342,0.07600131319763624
1616014210572,i0030_j0020,734,5358,183361,1657,312.52068286277085,98.26805646749835,0.3230466185160867,0.2979317137229153,0.025114904793171373,1.1061492825826253,49.03043882687679,752.878693368352,0.0664806303348654
1616014454401,i0030_j0030,734,5358,195466,1819,304.6973079448457,101.07222586999343,0.3576822061720289,0.3205843729481287,0.037097833223900194,1.1413579001952194,48.34316531438577,724.5298752462246,0.060078791858174656
1616014702651,i0030_j0040,751,5341,216085,1814,312.2117531188444,106.59865397242285,0.3824688115561392,0.32403151674326985,0.058437294812869335,1.1968576393380543,48.61827885126474,753.1607025607354,0.054826001313197634
1616014948232,i0030_j0050,725,5367,243953,1796,311.82321076822063,111.50229809586342,0.41611950098489825,0.32862770847012474,0.08749179251477347,1.3005778449236485,48.93455448988523,747.5901181877873,0.05597504924491136
1616015189963,i0030_j0060,692,5400,233744,1925,305.7933355219961,110.08322390019698,0.5004924491135916,0.34766907419566645,0.15282337491792514,1.4460263074191275,46.43953532605864,732.2130663164806,0.03693368351936967
1616015458091,i0030_j0070,724,5368,316685,2033,316.3322390019698,124.22866053841103,0.6060407091267236,0.3622783978988838,0.24376231122783978,1.6928851635898412,44.60927526365807,751.9118516086671,0.03562048588312541
1616015716426,i0035_j0010,735,5357,179222,1860,319.3414313854235,95.85439921208142,0.36260669730794487,0.332403151674327,0.030203545633617858,1.069462893565633,47.23775638620517,774.8489822718319,0.05400525279054498
1616015949453,i0035_j0020,682,5410,165055,1733,307.1518384766907,96.61966513460276,0.337655942219304,0.3079448456992777,0.029711096520026264,1.088075382890318,50.26747178188413,740.908076165463,0.07304661851608667
1616016218815,i0035_j0030,738,5354,202421,1392,316.05449770190415,105.18269862114248,0.2939921208141825,0.25919238345370976,0.03479973736047275,0.9806230642858865,54.37992722696433,766.4663493105712,0.05285620485883125
1616016474742,i0035_j0040,714,5378,206211,1907,309.17826657912013,105.2360472751149,0.40889691398555483,0.33535784635587657,0.07353906762967827,1.17175473479308,48.28229313228905,746.1364084044649,0.062048588312541036
1616016734634,i0035_j0050,712,5380,225318,1811,311.4208798424163,109.01346027577151,0.43581746552856204,0.3184504267892318,0.11736703873933027,1.2737230395187984,48.64096857946169,751.1188443860801,0.056139198949441894
1616016997989,i0035_j0060,732,5360,279088,1930,319.80384110308603,118.57600131319764,0.5370978332239001,0.3434011818778726,0.19369665134602757,1.4926931541914807,46.55367890754464,772.7481943532501,0.03742613263296126
1616017256810,i0035_j0070,693,5399,298554,1706,313.5165791201576,123.24786605384111,0.559258043335522,0.3140183847669074,0.24523965856861457,1.6278513474168617,46.08946513014964,749.481122783979,0.04103742613263296
1616017507583,i0040_j0010,730,5362,165220,1802,315.0876559422193,95.88066316480631,0.3552199606040709,0.3233749179251477,0.03184504267892318,1.0559201734787516,49.37481943532501,765.9794812869337,0.06549573210768221
1616017740255,i0040_j0020,742,5350,180099,1981,313.70781352593565,99.28742613263296,0.3898555482600131,0.34684832567301377,0.04300722258699934,1.0943013103031456,47.503475283744514,759.2570584372949,0.06877872619829284
1616017977734,i0040_j0030,721,5371,189707,1691,308.64067629678266,103.15610636900854,0.355548260013132,0.30728824688115564,0.048260013131976365,1.0787713910018473,51.49303601392406,750.3683519369665,0.06401838476690742
1616018197940,i0040_j0040,696,5396,193146,1897,305.6649704530532,103.13033486539724,0.430236375574524,0.3437294812869337,0.08650689428759029,1.1317053479976869,46.46769344320232,739.9210439921208,0.06516743269862114
1616018432753,i0040_j0050,715,5377,222111,1756,312.1245896257387,109.31713722915299,0.44024950755088643,0.314510833880499,0.12573867367038738,1.24448112415274,48.70233411760414,750.8350295469468,0.055318450426789234
1616018684926,i0040_j0060,771,5321,264725,1605,315.74064346684173,118.28693368351936,0.4807944845699278,0.29957321076822063,0.18122127380170716,1.39122188935643,50.3416341624196,769.4898227183191,0.04366382140512147
1616018938028,i0040_j0070,718,5374,288262,1861,309.60472751149047,120.8220617202889,0.6331254103742613,0.3192711753118844,0.31385423506237686,1.7156757667048563,45.840928170647466,738.7759356533159,0.03988837820091924
1616019161215,i0045_j0010,710,5382,148462,1866,307.7060078791858,93.68729481286934,0.3678594878529219,0.33125410374261327,0.0366053841103086,1.0704564103683871,49.347050386142634,747.1953381483913,0.066973079448457
1616019387630,i0045_j0020,725,5367,167830,2119,307.997537754432,96.9645436638214,0.4169402495075509,0.37294812869336835,0.043992120814182537,1.0470031510267248,47.834679751743096,743.5090282337492,0.06828627708470125
1616019616953,i0045_j0030,731,5361,182564,1751,310.81615233092583,103.01789231779382,0.36982928430728823,0.3143466841759685,0.05548260013131976,1.0660632309032625,51.00839195822781,762.3622783978989,0.06336178594878529
1616019858880,i0045_j0040,741,5351,207548,1779,313.1802363755745,106.95879842416284,0.42596848325673015,0.32764281024294156,0.09832567301378857,1.161875551083384,50.229225486977455,761.717826657912,0.05679579776756402
1616020111311,i0045_j0050,742,5350,240782,1632,317.8745896257387,113.23243598161524,0.4392646093237032,0.29546946815495734,0.1437951411687459,1.2463797252468207,50.02664227871058,772.8325673013788,0.05088640840446487
1616020347435,i0045_j0060,697,5395,242884,1621,311.48260013131977,115.30728824688116,0.5039395929087328,0.2944845699277741,0.20945502298095864,1.4231363260700536,49.47043520516108,752.4458305975049,0.04218647406434668
1616020605912,i0045_j0070,741,5351,303177,1679,314.0692711753119,124.55384110308601,0.6109652002626396,0.3071240971766251,0.3038411030860144,1.6568133391708508,46.0742334765439,758.9322061720289,0.042350623768877216
